"filename", "language", "C++", "JSON", "C", "Markdown", "reStructuredText", "Objective-C", "GLSL", "Ini", "comment", "blank", "total"
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\ansicolor_sink.h", "C++", 86, 0, 0, 0, 0, 0, 0, 0, 12, 21, 119
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\base_sink-inl.h", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 2, 13, 64
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\base_sink.h", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 9, 10, 53
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\basic_file_sink-inl.h", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 2, 10, 45
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\basic_file_sink.h", "C++", 40, 0, 0, 0, 0, 0, 0, 0, 8, 13, 61
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\daily_file_sink.h", "C++", 230, 0, 0, 0, 0, 0, 0, 0, 32, 36, 298
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\dist_sink.h", "C++", 76, 0, 0, 0, 0, 0, 0, 0, 4, 18, 98
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\dup_filter_sink.h", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 26, 13, 97
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\hourly_file_sink.h", "C++", 164, 0, 0, 0, 0, 0, 0, 0, 18, 23, 205
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\mongo_sink.h", "C++", 82, 0, 0, 0, 0, 0, 0, 0, 8, 18, 108
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\msvc_sink.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 6, 15, 60
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\null_sink.h", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 2, 11, 45
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\ostream_sink.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 2, 10, 51
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\qt_sinks.h", "C++", 74, 0, 0, 0, 0, 0, 0, 0, 12, 17, 103
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\ringbuffer_sink.h", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 5, 12, 75
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\rotating_file_sink-inl.h", "C++", 115, 0, 0, 0, 0, 0, 0, 0, 18, 20, 153
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\rotating_file_sink.h", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 15, 16, 82
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\sink-inl.h", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 2, 7, 26
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\sink.h", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 3, 9, 36
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\stdout_color_sinks-inl.h", "C++", 28, 0, 0, 0, 0, 0, 0, 0, 2, 9, 39
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\stdout_color_sinks.h", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 2, 11, 46
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\stdout_sinks-inl.h", "C++", 106, 0, 0, 0, 0, 0, 0, 0, 11, 23, 140
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\stdout_sinks.h", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 3, 23, 88
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\syslog_sink.h", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 13, 17, 110
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\systemd_sink.h", "C++", 92, 0, 0, 0, 0, 0, 0, 0, 9, 19, 120
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\tcp_sink.h", "C++", 58, 0, 0, 0, 0, 0, 0, 0, 8, 16, 82
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\udp_sink.h", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 8, 16, 75
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\win_eventlog_sink.h", "C++", 195, 0, 0, 0, 0, 0, 0, 0, 42, 53, 290
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\wincolor_sink-inl.h", "C++", 139, 0, 0, 0, 0, 0, 0, 0, 15, 22, 176
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\sinks\wincolor_sink.h", "C++", 59, 0, 0, 0, 0, 0, 0, 0, 10, 17, 86
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\spdlog-inl.h", "C++", 92, 0, 0, 0, 0, 0, 0, 0, 2, 27, 121
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\spdlog.h", "C++", 220, 0, 0, 0, 0, 0, 0, 0, 68, 67, 355
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\stopwatch.h", "C++", 39, 0, 0, 0, 0, 0, 0, 0, 21, 10, 70
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\tweakme.h", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 120, 20, 141
"e:\work\2401\OsgCityScape\ThirdParty\spdlog\include\spdlog\version.h", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 2, 4, 11
"e:\work\2401\OsgCityScape\ThirdParty\tinyxml2\include\tinyxml2.h", "C++", 1262, 0, 0, 0, 0, 0, 0, 0, 833, 286, 2381
"e:\work\2401\OsgCityScape\ThirdParty\tinyxml2\src\tinyxml2.cpp", "C++", 2352, 0, 0, 0, 0, 0, 0, 0, 162, 481, 2995
"e:\work\2401\OsgCityScape\imgui.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 50, 0, 11, 61
"e:\work\2401\OsgCityScape\resources\configs\global_config.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 12
"e:\work\2401\OsgCityScape\resources\level\1-1.level copy.json", "JSON", 0, 912, 0, 0, 0, 0, 0, 0, 0, 0, 912
"e:\work\2401\OsgCityScape\resources\level\1-1.level.json", "JSON", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 91
"e:\work\2401\OsgCityScape\resources\level\1.level.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 8
"e:\work\2401\OsgCityScape\resources\materials\wall.json", "JSON", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 45
"e:\work\2401\OsgCityScape\resources\objects\environment\_material\gold.material copy.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
"e:\work\2401\OsgCityScape\resources\objects\environment\_material\gold.material.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
"e:\work\2401\OsgCityScape\resources\objects\environment\_material\silver.material.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
"e:\work\2401\OsgCityScape\resources\objects\environment\_material\white.material.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
"e:\work\2401\OsgCityScape\resources\objects\environment\fence\fence.object.json", "JSON", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 189
"e:\work\2401\OsgCityScape\resources\objects\environment\wall\wall.object copy.json", "JSON", 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 58
"e:\work\2401\OsgCityScape\resources\objects\environment\wall\wall.object.json", "JSON", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 57
"e:\work\2401\OsgCityScape\resources\objects\environment\wall\wall_block.object.json", "JSON", 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 99
"e:\work\2401\OsgCityScape\resources\objects\environment\wall\wall_with_door.object.json", "JSON", 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 159
"e:\work\2401\OsgCityScape\resources\objects\environment\wall\wall_with_window.object.json", "JSON", 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 279
"e:\work\2401\OsgCityScape\resources\shaders\common\Depth.frag", "GLSL", 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 7
"e:\work\2401\OsgCityScape\resources\shaders\common\Depth.vert", "GLSL", 0, 0, 0, 0, 0, 0, 13, 0, 0, 3, 16
"e:\work\2401\OsgCityScape\resources\shaders\common\ShadowMapGeometryBaked.vert", "GLSL", 0, 0, 0, 0, 0, 0, 15, 0, 0, 2, 17
"e:\work\2401\OsgCityScape\resources\shaders\common\UVUnwrap.frag", "GLSL", 0, 0, 0, 0, 0, 0, 43, 0, 10, 4, 57
"e:\work\2401\OsgCityScape\resources\shaders\common\UVUnwrap.vert", "GLSL", 0, 0, 0, 0, 0, 0, 20, 0, 2, 3, 25
"e:\work\2401\OsgCityScape\resources\shaders\common\Unlit.frag", "GLSL", 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 8
"e:\work\2401\OsgCityScape\resources\shaders\common\Unlit.vert", "GLSL", 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 13
"e:\work\2401\OsgCityScape\resources\shaders\common\textureProjection.frag", "GLSL", 0, 0, 0, 0, 0, 0, 46, 0, 1, 3, 50
"e:\work\2401\OsgCityScape\resources\shaders\common\textureProjection.vert", "GLSL", 0, 0, 0, 0, 0, 0, 20, 0, 0, 2, 22
"e:\work\2401\OsgCityScape\resources\shaders\common\triangle.frag", "GLSL", 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"e:\work\2401\OsgCityScape\resources\shaders\common\triangle.vert", "GLSL", 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 13
"e:\work\2401\OsgCityScape\resources\shaders\globalEffects\bloomExtractBright.frag", "GLSL", 0, 0, 0, 0, 0, 0, 14, 0, 0, 4, 18
"e:\work\2401\OsgCityScape\resources\shaders\globalEffects\bloomFinalPass.frag", "GLSL", 0, 0, 0, 0, 0, 0, 10, 0, 0, 2, 12
"e:\work\2401\OsgCityScape\resources\shaders\globalEffects\gaussianBlur.frag", "GLSL", 0, 0, 0, 0, 0, 0, 13, 0, 0, 2, 15
"e:\work\2401\OsgCityScape\resources\shaders\globalEffects\gaussianBlurHorizontal.vert", "GLSL", 0, 0, 0, 0, 0, 0, 14, 0, 0, 2, 16
"e:\work\2401\OsgCityScape\resources\shaders\globalEffects\gaussianBlurVertical.vert", "GLSL", 0, 0, 0, 0, 0, 0, 14, 0, 0, 2, 16
"e:\work\2401\OsgCityScape\resources\shaders\globalEffects\screen.frag", "GLSL", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8
"e:\work\2401\OsgCityScape\resources\shaders\globalEffects\screen.vert", "GLSL", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8
"e:\work\2401\OsgCityScape\resources\shaders\lighting\1blinn_phong.frag", "GLSL", 0, 0, 0, 0, 0, 0, 29, 0, 0, 11, 40
"e:\work\2401\OsgCityScape\resources\shaders\lighting\1blinn_phong.vert", "GLSL", 0, 0, 0, 0, 0, 0, 17, 0, 0, 6, 23
"e:\work\2401\OsgCityScape\resources\shaders\lighting\blinn_phong.frag", "GLSL", 0, 0, 0, 0, 0, 0, 24, 0, 0, 7, 31
"e:\work\2401\OsgCityScape\resources\shaders\lighting\blinn_phong.vert", "GLSL", 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"e:\work\2401\OsgCityScape\resources\shaders\localEffects\Outline.frag", "GLSL", 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 7
"e:\work\2401\OsgCityScape\resources\shaders\localEffects\Outline.vert", "GLSL", 0, 0, 0, 0, 0, 0, 16, 0, 14, 1, 31
"e:\work\2401\OsgCityScape\resources\shaders\localEffects\highlightCircle.frag", "GLSL", 0, 0, 0, 0, 0, 0, 105, 0, 2, 12, 119
"e:\work\2401\OsgCityScape\resources\shaders\localEffects\highlightCircle.vert", "GLSL", 0, 0, 0, 0, 0, 0, 14, 0, 0, 3, 17
"e:\work\2401\OsgCityScape\resources\shaders\localEffects\highlightCylinder.frag", "GLSL", 0, 0, 0, 0, 0, 0, 88, 0, 0, 21, 109
"e:\work\2401\OsgCityScape\resources\shaders\localEffects\highlightCylinder.vert", "GLSL", 0, 0, 0, 0, 0, 0, 18, 0, 0, 2, 20
"e:\work\2401\OsgCityScape\resources\shaders\localEffects\portal2D.frag", "GLSL", 0, 0, 0, 0, 0, 0, 97, 0, 14, 24, 135
"e:\work\2401\OsgCityScape\resources\shaders\localEffects\portal2D.vert", "GLSL", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 8
"e:\work\2401\OsgCityScape\resources\shaders\localEffects\roadFX.frag", "GLSL", 0, 0, 0, 0, 0, 0, 79, 0, 1, 8, 88
"e:\work\2401\OsgCityScape\resources\world\hello.world.json", "JSON", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7
"Total", "-", 137308, 1932, 471, 41, 22, 199, 798, 62, 28170, 24076, 193079
